Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2012-01-19,12.933319091796875,50.21939468383789,42.907554626464844,61.827545166015625,76.45099639892578,28.59015464782715,13.728779792785645,65.10924530029297,35.19763946533203,,86.1392822265625,34.3603515625,43.083797454833984,108.43379211425781,17.89787483215332,46.12302017211914,26.412626266479492,23.03036117553711,72.5302963256836,57.95976257324219,25.309263229370117,22.309816360473633,22.03455352783203,46.574520111083984,45.249916076660156,43.38505554199219,23.45149803161621,21.892549514770508,22.703895568847656,15.501357078552246
2012-01-20,12.708063125610352,50.53173065185547,42.14119338989258,61.79481506347656,76.37147521972656,28.510257720947266,13.81896686553955,65.08488464355469,35.08162307739258,,86.98719787597656,33.67936325073242,42.25895309448242,113.2391586303711,18.42160987854004,46.17961120605469,26.72016716003418,23.248889923095703,72.87409210205078,57.858428955078125,25.270587921142578,23.571290969848633,22.0736026763916,46.68023681640625,46.217979431152344,43.34360122680664,23.041431427001953,21.875707626342773,22.690330505371094,15.603662490844727
2012-01-23,12.923038482666016,49.2315788269043,41.635902404785156,61.78665542602539,76.89921569824219,28.650075912475586,13.756532669067383,65.15797424316406,35.0280876159668,,86.5472412109375,33.95933532714844,42.43571472167969,114.11615753173828,18.652061462402344,45.98858642578125,26.93472671508789,23.399124145507812,72.30823516845703,57.83141326904297,24.993385314941406,23.58715057373047,22.03022003173828,45.81330490112305,45.2424430847168,43.476280212402344,22.816925048828125,21.555740356445312,22.9478702545166,15.578086853027344
2012-01-24,12.711387634277344,49.529380798339844,41.459041595458984,61.66389465332031,76.84138488769531,29.344167709350586,13.749592781066895,64.98139953613281,35.0280876159668,,87.0911865234375,34.01985549926758,42.44307327270508,115.28746795654297,18.78474235534668,45.98858642578125,26.93472671508789,23.184017181396484,70.73243713378906,58.04758834838867,24.999839782714844,23.277738571166992,22.171218872070312,45.46090316772461,43.52398681640625,42.56412124633789,23.139944076538086,21.213321685791016,23.225738525390625,15.700841903686523
2012-01-25,13.505071640014648,50.270240783691406,42.250675201416016,62.04030227661133,78.83673095703125,29.496469497680664,13.756532669067383,65.59638214111328,35.30474090576172,,86.6112060546875,34.246864318847656,42.79658126831055,115.16734313964844,18.78474235534668,46.14422607421875,26.891813278198242,23.364980697631836,71.07624816894531,58.41910934448242,24.935365676879883,23.45227813720703,22.388124465942383,45.79922103881836,44.38695526123047,42.76313781738281,23.036848068237305,21.157182693481445,23.510387420654297,15.72130298614502
2012-01-26,13.44369888305664,49.449493408203125,42.090660095214844,61.622982025146484,80.47054290771484,29.0170955657959,13.756532669067383,64.9022216796875,35.1173210144043,,86.84320068359375,34.012290954589844,42.590370178222656,114.71681213378906,18.679983139038086,46.483848571777344,26.813135147094727,23.22157859802246,71.0404281616211,59.16221237182617,24.999839782714844,23.40467643737793,22.19073486328125,45.6723518371582,44.04927444458008,41.75148010253906,23.105573654174805,20.960710525512695,23.25963020324707,15.593429565429688
2012-01-27,13.523819923400879,49.63832473754883,41.9811897277832,61.0011100769043,80.4488525390625,29.111970901489258,13.56922435760498,63.30084991455078,35.0280876159668,,89.41105651855469,33.95176696777344,42.914424896240234,114.40448760986328,18.66602325439453,46.38478469848633,26.612886428833008,23.02695083618164,70.6894760131836,59.08113479614258,24.83222007751465,23.190462112426758,22.149526596069336,45.31991958618164,43.56150817871094,42.30706024169922,23.14910888671875,20.887737274169922,23.198627471923828,15.526926040649414
2012-01-30,13.69707202911377,49.631065368652344,41.36641311645508,60.682003021240234,79.81991577148438,28.854806900024414,13.56922435760498,62.96595764160156,34.79604721069336,,87.7791748046875,33.8760986328125,42.84812927246094,115.62980651855469,18.673011779785156,46.49092102050781,26.46984100341797,23.033781051635742,70.6894760131836,59.00007247924805,25.07073974609375,23.4919490814209,22.42717742919922,44.551673889160156,43.606536865234375,42.348533630371094,22.881067276000977,21.11227035522461,22.7919921875,15.677827835083008
2012-01-31,13.801993370056152,49.340545654296875,42.22541046142578,60.698341369628906,78.88731384277344,29.161907196044922,13.63166332244873,62.789371490478516,34.715728759765625,,89.17108917236328,33.58856201171875,42.74502944946289,115.68993377685547,18.449546813964844,46.63243103027344,26.67724609375,23.057687759399414,70.9472885131836,58.57449722290039,24.67105484008789,23.4284725189209,22.557329177856445,44.43185806274414,43.74911880493164,42.94557571411133,23.055179595947266,21.140344619750977,22.609004974365234,15.693170547485352
2012-02-01,13.793219566345215,50.72785568237305,42.62963104248047,61.67207717895508,79.89940643310547,29.79108428955078,13.735710144042969,62.58844757080078,35.0994758605957,,90.75498962402344,33.64910125732422,43.40786361694336,115.70194244384766,18.54033088684082,46.476783752441406,26.891813278198242,23.166948318481445,70.48171997070312,59.0068244934082,24.90313720703125,23.714094161987305,22.505266189575195,44.551673889160156,44.47700119018555,44.16453552246094,23.48357391357422,21.21893882751465,22.514122009277344,15.90289306640625
2012-02-02,13.760870933532715,50.56806945800781,43.08440399169922,61.549339294433594,79.76207733154297,29.531423568725586,13.735710144042969,63.136436462402344,34.72464370727539,,90.7070083618164,33.641517639160156,43.474143981933594,115.0471420288086,18.498430252075195,46.40601348876953,26.856050491333008,23.16011619567871,70.63931274414062,59.06086349487305,24.78065299987793,23.761695861816406,22.303539276123047,44.629234313964844,44.56705856323242,43.5675048828125,24.29682159423828,21.084213256835938,22.72421646118164,15.841510772705078
2012-02-03,13.8987455368042,50.32109069824219,44.00233840942383,62.46580123901367,82.37187957763672,30.984525680541992,13.936891555786133,64.23856353759766,35.697410583496094,,94.01884460449219,34.17876434326172,44.73350524902344,116.31462860107422,18.822227478027344,46.44139099121094,27.378154754638672,23.245479583740234,71.63494110107422,59.26350402832031,24.735523223876953,23.991775512695312,22.451040267944336,44.2415657043457,45.1148567199707,42.54753875732422,24.51903533935547,21.241384506225586,22.805545806884766,15.864522933959961
2012-02-06,14.028451919555664,50.20486831665039,43.63180160522461,61.74570846557617,82.25619506835938,30.767311096191406,14.006266593933105,64.9509506225586,36.10792541503906,,93.90684509277344,34.201454162597656,44.416831970214844,115.822021484375,18.80814552307129,46.12302017211914,27.27802085876465,23.228408813476562,71.26246643066406,59.14866256713867,24.754865646362305,23.960046768188477,22.442365646362305,44.763126373291016,44.52203369140625,42.530948638916016,24.594636917114258,21.409788131713867,23.232519149780273,15.826167106628418
2012-02-07,14.175403594970703,50.24119567871094,43.901302337646484,61.5329704284668,82.27790832519531,30.659950256347656,14.013203620910645,65.04837799072266,36.571990966796875,,92.77889251708984,34.398197174072266,44.306358337402344,116.14039611816406,18.751832962036133,46.172542572021484,27.084918975830078,23.40595054626465,72.27958679199219,59.37160873413086,24.90313720703125,24.079055786132812,22.60938835144043,44.897037506103516,44.8297119140625,43.144596099853516,24.50758171081543,21.286293029785156,22.67677879333496,15.77757740020752
2012-02-08,14.412752151489258,49.43495178222656,43.48863220214844,62.109130859375,82.44416809082031,30.909624099731445,14.172762870788574,65.00576782226562,36.8307991027832,,92.91487884521484,34.17876434326172,44.092777252197266,116.35149383544922,18.899662017822266,46.15837860107422,27.3924617767334,23.330833435058594,71.6635971069336,59.425636291503906,24.76774787902832,24.325000762939453,22.9781494140625,44.85474395751953,44.91225814819336,43.235801696777344,24.821434020996094,21.286293029785156,22.4531307220459,15.75966739654541
2012-02-09,14.911335945129395,48.54882049560547,44.05289077758789,62.47129440307617,81.5694351196289,31.361534118652344,13.874462127685547,64.76825714111328,37.06283187866211,,92.69890594482422,34.25443649291992,44.107513427734375,116.46004486083984,18.906688690185547,45.910762786865234,27.07776641845703,23.207923889160156,71.62063598632812,59.459407806396484,24.593692779541016,24.412269592285156,22.94127655029297,45.13667678833008,44.94226837158203,43.99869155883789,25.753808975219727,21.286293029785156,23.185075759887695,15.846619606018066
2012-02-10,14.91889476776123,48.926509857177734,43.63180160522461,61.68938064575195,80.78865814208984,32.068111419677734,13.805086135864258,64.10458374023438,36.991432189941406,,91.29096984863281,34.299835205078125,43.695072174072266,116.03181457519531,18.794063568115234,45.7055778503418,26.898967742919922,23.19767189025879,71.24815368652344,58.86494827270508,24.438982009887695,24.19805145263672,22.865358352661133,45.023929595947266,44.5595588684082,44.21427917480469,26.092859268188477,21.157182693481445,23.408729553222656,15.831281661987305
2012-02-13,15.196460723876953,49.80281066894531,43.85074996948242,61.607059478759766,82.19839477539062,33.014373779296875,13.895273208618164,64.77436828613281,37.294864654541016,,91.61894989013672,34.75382614135742,44.2916374206543,116.15251922607422,18.794063568115234,45.76217269897461,27.3924617767334,23.36839485168457,71.37709045410156,59.466182708740234,24.567903518676758,24.261526107788086,22.824129104614258,45.270599365234375,44.26689147949219,44.65376663208008,25.820253372192383,21.4041748046875,23.578157424926758,15.80315113067627
2012-02-14,15.403871536254883,49.539913177490234,43.75812530517578,62.191471099853516,82.74056243896484,32.85708236694336,13.923027038574219,64.84135437011719,37.125301361083984,,90.29105377197266,34.85219955444336,44.07069778442383,115.91122436523438,18.850385665893555,45.71265411376953,27.120670318603516,23.525463104248047,71.30545043945312,59.439170837402344,24.63237953186035,24.157711029052734,23.129995346069336,45.44681167602539,44.39447021484375,45.159603118896484,26.399831771850586,21.35365867614746,23.469722747802734,15.913114547729492
